Log file open, 02/07/23 13:37:23
[2023.02.07-12.37.25:375][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.02.07-12.37.25:375][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.02.07-12.37.25:375][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.02.07-12.37.25:375][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.02.07-12.37.25:375][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.02.07-12.37.25:375][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.02.07-12.37.25:375][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.02.07-12.37.25:375][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.02.07-12.37.25:379][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.02.07-12.37.25:379][  0]LogTargetPlatformManager:   VVM_1_0
[2023.02.07-12.37.25:379][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.02.07-12.37.25:379][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.02.07-12.37.25:379][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.02.07-12.37.25:379][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.02.07-12.37.25:379][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.02.07-12.37.25:380][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.02.07-12.37.25:382][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.02.07-12.37.25:382][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.02.07-12.37.25:382][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.07-12.37.25:382][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.02.07-12.37.25:403][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.02.07-12.37.25:403][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.07-12.37.25:403][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.02.07-12.37.25:410][  0]LogDerivedDataCache: Speed tests for C:/Users/sebvd/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.02.07-12.37.25:411][  0]LogDerivedDataCache: Display: Performance to C:/Users/sebvd/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=380.19MBs, RandomWriteSpeed=206.24MBs. Assigned SpeedClass 'Local'
[2023.02.07-12.37.25:411][  0]LogDerivedDataCache: Using Local data cache path C:/Users/sebvd/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.02.07-12.37.25:411][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.02.07-12.37.25:411][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.02.07-12.37.25:412][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.02.07-12.37.25:412][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.02.07-12.37.25:412][  0]LogShaderCompilers: Guid format shader working directory is -18 characters bigger than the processId version (D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/Intermediate/Shaders/WorkingDirectory/12172/).
[2023.02.07-12.37.25:412][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/sebvd/AppData/Local/Temp/UnrealShaderWorkingDir/0A4651B848A932ED965D3993DBBA16F9/'.
[2023.02.07-12.37.25:412][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.02.07-12.37.25:412][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.02.07-12.37.26:010][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.02.07-12.37.26:203][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.07-12.37.26:215][  0]LogShaderCompilers: Display: Shader autogen file written: D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: ---
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: ---
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.02.07-12.37.26:384][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.02.07-12.37.26:852][  0]LogSlate: Using FreeType 2.10.0
[2023.02.07-12.37.26:853][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.02.07-12.37.26:887][  0]LogAssetRegistry: FAssetRegistry took 0.0146 seconds to start up
[2023.02.07-12.37.26:892][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.02.07-12.37.27:047][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.02.07-12.37.27:428][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: Available device profiles:
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F1200][00000438DF700000 52] GlobalDefaults, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F2800][00000438DF0BA000 52] Windows, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F2A00][00000438DF0B0000 52] WindowsEditor, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F2200][00000438DF0B5000 52] WindowsServer, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F1800][00000438DF0B2800 52] WindowsClient, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F0E00][00000438E4C1A000 52] IOS, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F2E00][00000438E45BA000 52] iPadAir2, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F3200][00000438DF6F0000 52] IPadPro, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F3400][00000438DF6FA000 52] iPadAir3, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F1A00][00000438D8D50000 52] iPadAir4, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F0200][00000438E4C1C800 52] iPadAir5, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F2C00][00000438E18B2800 52] iPadMini4, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F0600][00000438E1682800 52] iPadMini5, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F1600][00000438EA9C0000 52] iPadMini6, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F5000][00000438EA9CA000 52] iPhone6S, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F5200][00000438EA9C7800 52] iPhone7, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F5400][00000438EA9C5000 52] iPodTouch7, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F0A00][00000438EA9CC800 52] iPhone6SPlus, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F4200][00000438DF0B7800 52] iPhone7Plus, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F4000][00000438EA9D0000 52] iPhoneSE, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F5A00][00000438EA9D5000 52] iPhone8, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F3000][00000438EA9D7800 52] iPhone8Plus, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F4800][00000438EA9DA000 52] iPhoneX, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F3600][00000438EA9DC800 52] iPhoneXS, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F1E00][00000438EA9C2800 52] iPhoneXSMax, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F4600][00000438EA9E0000 52] iPhoneXR, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F5800][00000438EA9E5000 52] iPhone11, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F1000][00000438EA9E7800 52] iPhone11Pro, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F1C00][00000438EA9EA000 52] iPhone11ProMax, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F3800][00000438EA9EC800 52] iPhoneSE2, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F5E00][00000438EA9D2800 52] iPhone12Mini, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F5C00][00000438EA9F0000 52] iPhone12, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F5600][00000438EA9F5000 52] iPhone12Pro, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F3E00][00000438EA9F7800 52] iPhone12ProMax, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F3A00][00000438EA9FA000 52] iPhone13Mini, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F4A00][00000438EA9FC800 52] iPhone13, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F3C00][00000438EA9E2800 52] iPhone13Pro, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F0800][00000438EAA00000 52] iPhone13ProMax, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F6000][00000438EAA05000 52] iPhoneSE3, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F0C00][00000438EAA07800 52] iPhone14, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F6E00][00000438EAA0A000 52] iPhone14Plus, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F4E00][00000438EAA0C800 52] iPhone14Pro, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F6A00][00000438EA9F2800 52] iPhone14ProMax, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F0000][00000438EAA10000 52] iPadPro105, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F6800][00000438EAA15000 52] iPadPro129, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F6200][00000438EAA17800 52] iPadPro97, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F7000][00000438EAA1A000 52] iPadPro2_129, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F6600][00000438EAA1C800 52] iPad5, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F7E00][00000438EAA02800 52] iPad6, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F6C00][00000438EAA30000 52] iPad7, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F7A00][00000438EAA35000 52] iPad8, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F2600][00000438EAA37800 52] iPad9, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F7800][00000438EAA3A000 52] iPad10, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F7200][00000438EAA3C800 52] iPadPro11, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F8000][00000438EAA12800 52] iPadPro2_11, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F7600][00000438EAA40000 52] iPadPro3_11, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F8E00][00000438EAA45000 52] iPadPro4_11, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F7C00][00000438EAA47800 52] iPadPro3_129, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F8A00][00000438EAA4A000 52] iPadPro4_129, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F4C00][00000438EAA4C800 52] iPadPro5_129, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F8800][00000438EAA32800 52] iPadPro6_129, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F8200][00000438EAA50000 52] AppleTV, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F9000][00000438EAA55000 52] AppleTV4K, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F8600][00000438EAA57800 52] AppleTV2_4K, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F9E00][00000438EAA5A000 52] TVOS, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FA800][00000438EAA42800 52] Mac, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FAA00][00000438EAA5C800 52] MacEditor, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FA400][00000438EAA60000 52] MacClient, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F9800][00000438EAA65000 52] MacServer, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F9400][00000438EAA6A000 52] Linux, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F9200][00000438EAA67800 52] LinuxEditor, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F6400][00000438EAA6C800 52] LinuxArm64Editor, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F8400][00000438EAA52800 52] LinuxArm64, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FAC00][00000438EAA70000 52] LinuxClient, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FA200][00000438EAA75000 52] LinuxArm64Client, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F2000][00000438EAA77800 52] LinuxServer, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F9A00][00000438EAA7A000 52] LinuxArm64Server, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FA600][00000438EAA7C800 52] Android, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FB000][00000438EAA62800 52] Android_Preview_OpenGL, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F8C00][00000438EAA80000 52] Android_Preview_Vulkan, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FB800][00000438EAA85000 52] Android_Low, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F9C00][00000438EAA87800 52] Android_Mid, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F4400][00000438EAA8A000 52] Android_High, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FBE00][00000438EAA8C800 52] Android_Default, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F2400][00000438EAA72800 52] Android_Adreno4xx, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FB400][00000438EAA90000 52] Android_Adreno5xx_Low, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FC000][00000438EAA95000 52] Android_Adreno5xx, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FBA00][00000438EAA97800 52] Android_Adreno6xx, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FC800][00000438EAA9A000 52] Android_Adreno6xx_Vulkan, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F7400][00000438EAA9C800 52] Android_Adreno7xx, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FBC00][00000438EAA82800 52] Android_Adreno7xx_Vulkan, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FCE00][00000438EAAB0000 52] Android_Mali_T6xx, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FA000][00000438EAAB5000 52] Android_Mali_T7xx, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FC400][00000438EAAB7800 52] Android_Mali_T8xx, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FD000][00000438EAABA000 52] Android_Mali_G71, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FCA00][00000438EAABC800 52] Android_Mali_G72, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FD800][00000438EAA92800 52] Android_Mali_G72_Vulkan, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7F9600][00000438EAAC0000 52] Android_Mali_G76, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FCC00][00000438EAAC5000 52] Android_Mali_G76_Vulkan, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FDE00][00000438EAAC7800 52] Android_Mali_G77, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FB200][00000438EAACA000 52] Android_Mali_G77_Vulkan, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FD400][00000438EAACC800 52] Android_Mali_G78, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FE000][00000438EAAB2800 52] Android_Mali_G78_Vulkan, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FDA00][00000438EAAD0000 52] Android_Mali_G710, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FE800][00000438EAAD5000 52] Android_Mali_G710_Vulkan, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FB600][00000438EAAD7800 52] Android_Xclipse_920, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FDC00][00000438EAADA000 52] Android_Xclipse_920_Vulkan, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FEE00][00000438EAADC800 52] Android_Vulkan_SM5, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FC200][00000438EAAC2800 52] Android_PowerVR_G6xxx, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FAE00][00000438EAAE0000 52] Android_PowerVR_GT7xxx, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FF000][00000438EAAE5000 52] Android_PowerVR_GE8xxx, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FD200][00000438EAAE7800 52] Android_PowerVR_GM9xxx, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FFA00][00000438EAAEA000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FD600][00000438EAAEC800 52] Android_TegraK1, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FEA00][00000438EAAD2800 52] Android_Unknown_Vulkan, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FEC00][00000438EAAF0000 52] Oculus_Quest, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438E9FCFE00][00000438EAAF5000 52] Oculus_Quest2, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: 	[00000438EA7FE200][00000438EAAF7800 52] HoloLens, 
[2023.02.07-12.37.27:428][  0]LogDeviceProfileManager: Active device profile: [00000438EA7F2A00][00000438DF0B0000 52] WindowsEditor
[2023.02.07-12.37.27:428][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.02.07-12.37.27:428][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.07-12.37.27:440][  0]LogShaderCompilers: Display: Shader autogen file written: D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.07-12.37.27:440][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.07-12.37.27:451][  0]LogShaderCompilers: Display: Shader autogen file written: D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.07-12.37.27:453][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.02.07-12.37.27:453][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.07-12.37.27:453][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.07-12.37.27:453][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.07-12.37.27:453][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.07-12.37.27:455][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/BatsWithLegs.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/Intermediate/TurnkeyReport_1.log" -log="D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/Intermediate/TurnkeyLog_1.log" -project="D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/BatsWithLegs.uproject"  -Device=Win64@LAPTOP-TANL4LU2'
[2023.02.07-12.37.27:455][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/BatsWithLegs.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/Intermediate/TurnkeyReport_1.log" -log="D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/Intermediate/TurnkeyLog_1.log" -project="D:/school/Year 2/Block C/Cat Gun 9000/BATSWITHLEGS/BatsWithLegs/BatsWithLegs.uproject"  -Device=Win64@LAPTOP-TANL4LU2" -nocompile -nocompileuat ]
[2023.02.07-12.37.27:489][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
